service_id,date,exception_type
LABINV04_010406,20210715,1
LABINV04_010407,20210715,1
LABINV04_010408,20210715,1
LABINV04_010401,20210716,1
LABINV04_010402,20210716,1
LABINV04_010403,20210716,1
LABINV04_010404,20210716,1
LABINV04_010405,20210716,1
LABINV04_010406,20210716,1
LABINV04_010407,20210716,1
LABINV04_010408,20210716,1
LABINV04_010401,20210719,1
LABINV04_010402,20210719,1
LABINV04_010403,20210719,1
LABINV04_010404,20210719,1
LABINV04_010405,20210719,1
LABINV04_010406,20210719,1
LABINV04_010407,20210719,1
LABINV04_010408,20210719,1
LABINV04_010401,20210720,1
LABINV04_010402,20210720,1
LABINV04_010403,20210720,1
LABINV04_010404,20210720,1
LABINV04_010405,20210720,1
LABINV04_010406,20210720,1
LABINV04_010407,20210720,1
LABINV04_010408,20210720,1
LABINV04_010401,20210721,1
LABINV04_010402,20210721,1
LABINV04_010403,20210721,1
LABINV04_010404,20210721,1
LABINV04_010405,20210721,1
LABINV04_010406,20210721,1
LABINV04_010407,20210721,1
LABINV04_010408,20210721,1
LABINV04_010401,20210722,1
LABINV04_010402,20210722,1
LABINV04_010403,20210722,1
LABINV04_010404,20210722,1
LABINV04_010405,20210722,1
LABINV04_010406,20210722,1
LABINV04_010407,20210722,1
LABINV04_010408,20210722,1
LABINV04_010401,20210723,1
LABINV04_010402,20210723,1
LABINV04_010403,20210723,1
LABINV04_010404,20210723,1
LABINV04_010405,20210723,1
LABINV04_010406,20210723,1
LABINV04_010407,20210723,1
LABINV04_010408,20210723,1
LABINV04_010401,20210726,1
LABINV04_010402,20210726,1
LABINV04_010403,20210726,1
LABINV04_010404,20210726,1
LABINV04_010405,20210726,1
LABINV04_010406,20210726,1
LABINV04_010407,20210726,1
LABINV04_010408,20210726,1
LABINV04_010401,20210727,1
LABINV04_010402,20210727,1
LABINV04_010403,20210727,1
LABINV04_010404,20210727,1
LABINV04_010405,20210727,1
LABINV04_010406,20210727,1
LABINV04_010407,20210727,1
LABINV04_010408,20210727,1
LABINV04_010401,20210728,1
LABINV04_010402,20210728,1
LABINV04_010403,20210728,1
LABINV04_010404,20210728,1
LABINV04_010405,20210728,1
LABINV04_010406,20210728,1
LABINV04_010407,20210728,1
LABINV04_010408,20210728,1
LABINV04_010401,20210729,1
LABINV04_010402,20210729,1
LABINV04_010403,20210729,1
LABINV04_010404,20210729,1
LABINV04_010405,20210729,1
LABINV04_010406,20210729,1
LABINV04_010407,20210729,1
LABINV04_010408,20210729,1
LABINV04_010401,20210730,1
LABINV04_010402,20210730,1
LABINV04_010403,20210730,1
LABINV04_010404,20210730,1
LABINV04_010405,20210730,1
LABINV04_010406,20210730,1
LABINV04_010407,20210730,1
LABINV04_010408,20210730,1
LABINV04_010401,20210901,1
LABINV04_010402,20210901,1
LABINV04_010403,20210901,1
LABINV04_010404,20210901,1
LABINV04_010405,20210901,1
LABINV04_010406,20210901,1
LABINV04_010407,20210901,1
LABINV04_010408,20210901,1
LABINV04_010401,20210902,1
LABINV04_010402,20210902,1
LABINV04_010403,20210902,1
LABINV04_010404,20210902,1
LABINV04_010405,20210902,1
LABINV04_010406,20210902,1
LABINV04_010407,20210902,1
LABINV04_010408,20210902,1
LABINV04_010401,20210903,1
LABINV04_010402,20210903,1
LABINV04_010403,20210903,1
LABINV04_010404,20210903,1
LABINV04_010405,20210903,1
LABINV04_010406,20210903,1
LABINV04_010407,20210903,1
LABINV04_010408,20210903,1
LABINV04_010401,20210906,1
LABINV04_010402,20210906,1
LABINV04_010403,20210906,1
LABINV04_010404,20210906,1
LABINV04_010405,20210906,1
LABINV04_010406,20210906,1
LABINV04_010407,20210906,1
LABINV04_010408,20210906,1
LABINV04_010401,20210907,1
LABINV04_010402,20210907,1
LABINV04_010403,20210907,1
LABINV04_010404,20210907,1
LABINV04_010405,20210907,1
LABINV04_010406,20210907,1
LABINV04_010407,20210907,1
LABINV04_010408,20210907,1
LABINV04_010401,20210908,1
LABINV04_010402,20210908,1
LABINV04_010403,20210908,1
LABINV04_010404,20210908,1
LABINV04_010405,20210908,1
LABINV04_010406,20210908,1
LABINV04_010407,20210908,1
LABINV04_010408,20210908,1
LABINV04_010401,20210909,1
LABINV04_010402,20210909,1
LABINV04_010403,20210909,1
LABINV04_010404,20210909,1
LABINV04_010405,20210909,1
LABINV04_010406,20210909,1
LABINV04_010407,20210909,1
LABINV04_010408,20210909,1
LABINV04_010401,20210910,1
LABINV04_010402,20210910,1
LABINV04_010403,20210910,1
LABINV04_010404,20210910,1
LABINV04_010405,20210910,1
LABINV04_010406,20210910,1
LABINV04_010407,20210910,1
LABINV04_010408,20210910,1
LABINV04_010401,20210913,1
LABINV04_010402,20210913,1
LABINV04_010403,20210913,1
LABINV04_010404,20210913,1
LABINV04_010405,20210913,1
LABINV04_010406,20210913,1
LABINV04_010407,20210913,1
LABINV04_010408,20210913,1
LABINV04_010401,20210914,1
LABINV04_010402,20210914,1
LABINV04_010403,20210914,1
LABINV04_010404,20210914,1
LABINV04_010405,20210914,1
LABINV04_010406,20210914,1
LABINV04_010407,20210914,1
LABINV04_010408,20210914,1
LABINV04_010401,20210915,1
LABINV04_010402,20210915,1
LABINV04_010403,20210915,1
LABINV04_010404,20210915,1
LABINV04_010405,20210915,1
LABINV04_010406,20210915,1
LABINV04_010407,20210915,1
LABINV04_010408,20210915,1
LABINV04_010401,20210916,1
LABINV04_010402,20210916,1
LABINV04_010403,20210916,1
LABINV04_010404,20210916,1
LABINV04_010405,20210916,1
LABINV04_010406,20210916,1
LABINV04_010407,20210916,1
LABINV04_010408,20210916,1
LABINV04_010401,20210917,1
LABINV04_010402,20210917,1
LABINV04_010403,20210917,1
LABINV04_010404,20210917,1
LABINV04_010405,20210917,1
LABINV04_010406,20210917,1
LABINV04_010407,20210917,1
LABINV04_010408,20210917,1
LABINV04_010401,20210920,1
LABINV04_010402,20210920,1
LABINV04_010403,20210920,1
LABINV04_010404,20210920,1
LABINV04_010405,20210920,1
LABINV04_010406,20210920,1
LABINV04_010407,20210920,1
LABINV04_010408,20210920,1
LABINV04_010401,20210921,1
LABINV04_010402,20210921,1
LABINV04_010403,20210921,1
LABINV04_010404,20210921,1
LABINV04_010405,20210921,1
LABINV04_010406,20210921,1
LABINV04_010407,20210921,1
LABINV04_010408,20210921,1
LABINV04_010401,20210922,1
LABINV04_010402,20210922,1
LABINV04_010403,20210922,1
LABINV04_010404,20210922,1
LABINV04_010405,20210922,1
LABINV04_010406,20210922,1
LABINV04_010407,20210922,1
LABINV04_010408,20210922,1
LABINV04_010401,20210923,1
LABINV04_010402,20210923,1
LABINV04_010403,20210923,1
LABINV04_010404,20210923,1
LABINV04_010405,20210923,1
LABINV04_010406,20210923,1
LABINV04_010407,20210923,1
LABINV04_010408,20210923,1
LABINV04_010401,20210924,1
LABINV04_010402,20210924,1
LABINV04_010403,20210924,1
LABINV04_010404,20210924,1
LABINV04_010405,20210924,1
LABINV04_010406,20210924,1
LABINV04_010407,20210924,1
LABINV04_010408,20210924,1
LABINV04_010401,20210927,1
LABINV04_010402,20210927,1
LABINV04_010403,20210927,1
LABINV04_010404,20210927,1
LABINV04_010405,20210927,1
LABINV04_010406,20210927,1
LABINV04_010407,20210927,1
LABINV04_010408,20210927,1
LABINV04_010401,20210928,1
LABINV04_010402,20210928,1
LABINV04_010403,20210928,1
LABINV04_010404,20210928,1
LABINV04_010405,20210928,1
LABINV04_010406,20210928,1
LABINV04_010407,20210928,1
LABINV04_010408,20210928,1
LABINV04_010401,20210929,1
LABINV04_010402,20210929,1
LABINV04_010403,20210929,1
LABINV04_010404,20210929,1
LABINV04_010405,20210929,1
LABINV04_010406,20210929,1
LABINV04_010407,20210929,1
LABINV04_010408,20210929,1
LABINV04_010401,20210930,1
LABINV04_010402,20210930,1
LABINV04_010403,20210930,1
LABINV04_010404,20210930,1
LABINV04_010405,20210930,1
LABINV04_010406,20210930,1
LABINV04_010407,20210930,1
LABINV04_010408,20210930,1
LABINV04_010401,20211001,1
LABINV04_010402,20211001,1
LABINV04_010403,20211001,1
LABINV04_010404,20211001,1
LABINV04_010405,20211001,1
LABINV04_010406,20211001,1
LABINV04_010407,20211001,1
LABINV04_010408,20211001,1
LABINV04_010401,20211004,1
LABINV04_010402,20211004,1
LABINV04_010403,20211004,1
LABINV04_010404,20211004,1
LABINV04_010405,20211004,1
LABINV04_010406,20211004,1
LABINV04_010407,20211004,1
LABINV04_010408,20211004,1
LABINV04_010401,20211005,1
LABINV04_010402,20211005,1
LABINV04_010403,20211005,1
LABINV04_010404,20211005,1
LABINV04_010405,20211005,1
LABINV04_010406,20211005,1
LABINV04_010407,20211005,1
LABINV04_010408,20211005,1
LABINV04_010401,20211006,1
LABINV04_010402,20211006,1
LABINV04_010403,20211006,1
LABINV04_010404,20211006,1
LABINV04_010405,20211006,1
LABINV04_010406,20211006,1
LABINV04_010407,20211006,1
LABINV04_010408,20211006,1
LABINV04_010401,20211007,1
LABINV04_010402,20211007,1
LABINV04_010403,20211007,1
LABINV04_010404,20211007,1
LABINV04_010405,20211007,1
LABINV04_010406,20211007,1
LABINV04_010407,20211007,1
LABINV04_010408,20211007,1
LABINV04_010401,20211008,1
LABINV04_010402,20211008,1
LABINV04_010403,20211008,1
LABINV04_010404,20211008,1
LABINV04_010405,20211008,1
LABINV04_010406,20211008,1
LABINV04_010407,20211008,1
LABINV04_010408,20211008,1
LABINV04_010401,20211011,1
LABINV04_010402,20211011,1
LABINV04_010403,20211011,1
LABINV04_010404,20211011,1
LABINV04_010405,20211011,1
LABINV04_010406,20211011,1
LABINV04_010407,20211011,1
LABINV04_010408,20211011,1
LABINV04_010401,20211012,1
LABINV04_010402,20211012,1
LABINV04_010403,20211012,1
LABINV04_010404,20211012,1
LABINV04_010405,20211012,1
LABINV04_010406,20211012,1
LABINV04_010407,20211012,1
LABINV04_010408,20211012,1
LABINV04_010401,20211013,1
LABINV04_010402,20211013,1
LABINV04_010403,20211013,1
LABINV04_010404,20211013,1
LABINV04_010405,20211013,1
LABINV04_010406,20211013,1
LABINV04_010407,20211013,1
LABINV04_010408,20211013,1
LABINV04_010401,20211014,1
LABINV04_010402,20211014,1
LABINV04_010403,20211014,1
LABINV04_010404,20211014,1
LABINV04_010405,20211014,1
LABINV04_010406,20211014,1
LABINV04_010407,20211014,1
LABINV04_010408,20211014,1
LABINV04_010401,20211015,1
LABINV04_010402,20211015,1
LABINV04_010403,20211015,1
LABINV04_010404,20211015,1
LABINV04_010405,20211015,1
LABINV04_010406,20211015,1
LABINV04_010407,20211015,1
LABINV04_010408,20211015,1
LABINV04_010401,20211018,1
LABINV04_010402,20211018,1
LABINV04_010403,20211018,1
LABINV04_010404,20211018,1
LABINV04_010405,20211018,1
LABINV04_010406,20211018,1
LABINV04_010407,20211018,1
LABINV04_010408,20211018,1
LABINV04_010401,20211019,1
LABINV04_010402,20211019,1
LABINV04_010403,20211019,1
LABINV04_010404,20211019,1
LABINV04_010405,20211019,1
LABINV04_010406,20211019,1
LABINV04_010407,20211019,1
LABINV04_010408,20211019,1
LABINV04_010401,20211020,1
LABINV04_010402,20211020,1
LABINV04_010403,20211020,1
LABINV04_010404,20211020,1
LABINV04_010405,20211020,1
LABINV04_010406,20211020,1
LABINV04_010407,20211020,1
LABINV04_010408,20211020,1
LABINV04_010401,20211021,1
LABINV04_010402,20211021,1
LABINV04_010403,20211021,1
LABINV04_010404,20211021,1
LABINV04_010405,20211021,1
LABINV04_010406,20211021,1
LABINV04_010407,20211021,1
LABINV04_010408,20211021,1
LABINV04_010401,20211022,1
LABINV04_010402,20211022,1
LABINV04_010403,20211022,1
LABINV04_010404,20211022,1
LABINV04_010405,20211022,1
LABINV04_010406,20211022,1
LABINV04_010407,20211022,1
LABINV04_010408,20211022,1
LABINV04_010401,20211025,1
LABINV04_010402,20211025,1
LABINV04_010403,20211025,1
LABINV04_010404,20211025,1
LABINV04_010405,20211025,1
LABINV04_010406,20211025,1
LABINV04_010407,20211025,1
LABINV04_010408,20211025,1
LABINV04_010401,20211026,1
LABINV04_010402,20211026,1
LABINV04_010403,20211026,1
LABINV04_010404,20211026,1
LABINV04_010405,20211026,1
LABINV04_010406,20211026,1
LABINV04_010407,20211026,1
LABINV04_010408,20211026,1
LABINV04_010401,20211027,1
LABINV04_010402,20211027,1
LABINV04_010403,20211027,1
LABINV04_010404,20211027,1
LABINV04_010405,20211027,1
LABINV04_010406,20211027,1
LABINV04_010407,20211027,1
LABINV04_010408,20211027,1
LABINV04_010401,20211028,1
LABINV04_010402,20211028,1
LABINV04_010403,20211028,1
LABINV04_010404,20211028,1
LABINV04_010405,20211028,1
LABINV04_010406,20211028,1
LABINV04_010407,20211028,1
LABINV04_010408,20211028,1
LABINV04_010401,20211029,1
LABINV04_010402,20211029,1
LABINV04_010403,20211029,1
LABINV04_010404,20211029,1
LABINV04_010405,20211029,1
LABINV04_010406,20211029,1
LABINV04_010407,20211029,1
LABINV04_010408,20211029,1
LABINV05_010501,20210611,1
LABINV05_010502,20210611,1
LABINV05_010503,20210611,1
LABINV05_010504,20210611,1
LABINV05_010505,20210611,1
LABINV05_010506,20210611,1
LABINV05_010507,20210611,1
LABINV05_010508,20210611,1
LABINV05_010521,20210611,1
LABINV05_010522,20210611,1
LABINV05_105104,20210611,1
LABINV05_105105,20210611,1
LABINV05_010501,20210614,1
LABINV05_010502,20210614,1
LABINV05_010503,20210614,1
LABINV05_010504,20210614,1
LABINV05_010505,20210614,1
LABINV05_010506,20210614,1
LABINV05_010507,20210614,1
LABINV05_010508,20210614,1
LABINV05_010521,20210614,1
LABINV05_010522,20210614,1
LABINV05_105104,20210614,1
LABINV05_105105,20210614,1
LABINV05_010501,20210615,1
LABINV05_010502,20210615,1
LABINV05_010503,20210615,1
LABINV05_010504,20210615,1
LABINV05_010505,20210615,1
LABINV05_010506,20210615,1
LABINV05_010507,20210615,1
LABINV05_010508,20210615,1
LABINV05_010521,20210615,1
LABINV05_010522,20210615,1
LABINV05_105104,20210615,1
LABINV05_105105,20210615,1
LABINV05_010501,20210616,1
LABINV05_010502,20210616,1
LABINV05_010503,20210616,1
LABINV05_010504,20210616,1
LABINV05_010505,20210616,1
LABINV05_010506,20210616,1
LABINV05_010507,20210616,1
LABINV05_010508,20210616,1
LABINV05_010521,20210616,1
LABINV05_010522,20210616,1
LABINV05_105104,20210616,1
LABINV05_105105,20210616,1
LABINV05_010501,20210617,1
LABINV05_010502,20210617,1
LABINV05_010503,20210617,1
LABINV05_010504,20210617,1
LABINV05_010505,20210617,1
LABINV05_010506,20210617,1
LABINV05_010507,20210617,1
LABINV05_010508,20210617,1
LABINV05_010521,20210617,1
LABINV05_010522,20210617,1
LABINV05_105104,20210617,1
LABINV05_105105,20210617,1
LABINV05_010501,20210618,1
LABINV05_010502,20210618,1
LABINV05_010503,20210618,1
LABINV05_010504,20210618,1
LABINV05_010505,20210618,1
LABINV05_010506,20210618,1
LABINV05_010507,20210618,1
LABINV05_010508,20210618,1
LABINV05_010521,20210618,1
LABINV05_010522,20210618,1
LABINV05_105104,20210618,1
LABINV05_105105,20210618,1
LABINV05_010501,20210621,1
LABINV05_010502,20210621,1
LABINV05_010503,20210621,1
LABINV05_010504,20210621,1
LABINV05_010505,20210621,1
LABINV05_010506,20210621,1
LABINV05_010507,20210621,1
LABINV05_010508,20210621,1
LABINV05_010521,20210621,1
LABINV05_010522,20210621,1
LABINV05_105104,20210621,1
LABINV05_105105,20210621,1
LABINV05_010501,20210622,1
LABINV05_010502,20210622,1
LABINV05_010503,20210622,1
LABINV05_010504,20210622,1
LABINV05_010505,20210622,1
LABINV05_010506,20210622,1
LABINV05_010507,20210622,1
LABINV05_010508,20210622,1
LABINV05_010521,20210622,1
LABINV05_010522,20210622,1
LABINV05_105104,20210622,1
LABINV05_105105,20210622,1
LABINV05_010501,20210623,1
LABINV05_010502,20210623,1
LABINV05_010503,20210623,1
LABINV05_010504,20210623,1
LABINV05_010505,20210623,1
LABINV05_010506,20210623,1
LABINV05_010507,20210623,1
LABINV05_010508,20210623,1
LABINV05_010521,20210623,1
LABINV05_010522,20210623,1
LABINV05_105104,20210623,1
LABINV05_105105,20210623,1
LABINV05_010501,20210624,1
LABINV05_010502,20210624,1
LABINV05_010503,20210624,1
LABINV05_010504,20210624,1
LABINV05_010505,20210624,1
LABINV05_010506,20210624,1
LABINV05_010507,20210624,1
LABINV05_010508,20210624,1
LABINV05_010521,20210624,1
LABINV05_010522,20210624,1
LABINV05_105104,20210624,1
LABINV05_105105,20210624,1
LABINV05_010501,20210625,1
LABINV05_010502,20210625,1
LABINV05_010503,20210625,1
LABINV05_010504,20210625,1
LABINV05_010505,20210625,1
LABINV05_010506,20210625,1
LABINV05_010507,20210625,1
LABINV05_010508,20210625,1
LABINV05_010521,20210625,1
LABINV05_010522,20210625,1
LABINV05_105104,20210625,1
LABINV05_105105,20210625,1
LABINV05_010501,20210628,1
LABINV05_010502,20210628,1
LABINV05_010503,20210628,1
LABINV05_010504,20210628,1
LABINV05_010505,20210628,1
LABINV05_010506,20210628,1
LABINV05_010507,20210628,1
LABINV05_010508,20210628,1
LABINV05_010521,20210628,1
LABINV05_010522,20210628,1
LABINV05_105104,20210628,1
LABINV05_105105,20210628,1
LABINV05_010501,20210629,1
LABINV05_010502,20210629,1
LABINV05_010503,20210629,1
LABINV05_010504,20210629,1
LABINV05_010505,20210629,1
LABINV05_010506,20210629,1
LABINV05_010507,20210629,1
LABINV05_010508,20210629,1
LABINV05_010521,20210629,1
LABINV05_010522,20210629,1
LABINV05_105104,20210629,1
LABINV05_105105,20210629,1
LABINV05_010501,20210630,1
LABINV05_010502,20210630,1
LABINV05_010503,20210630,1
LABINV05_010504,20210630,1
LABINV05_010505,20210630,1
LABINV05_010506,20210630,1
LABINV05_010507,20210630,1
LABINV05_010508,20210630,1
LABINV05_010521,20210630,1
LABINV05_010522,20210630,1
LABINV05_105104,20210630,1
LABINV05_105105,20210630,1
LABINV05_010501,20210701,1
LABINV05_010502,20210701,1
LABINV05_010503,20210701,1
LABINV05_010504,20210701,1
LABINV05_010505,20210701,1
LABINV05_010506,20210701,1
LABINV05_010507,20210701,1
LABINV05_010508,20210701,1
LABINV05_010521,20210701,1
LABINV05_010522,20210701,1
LABINV05_105104,20210701,1
LABINV05_105105,20210701,1
LABINV05_010501,20210702,1
LABINV05_010502,20210702,1
LABINV05_010503,20210702,1
LABINV05_010504,20210702,1
LABINV05_010505,20210702,1
LABINV05_010506,20210702,1
LABINV05_010507,20210702,1
LABINV05_010508,20210702,1
LABINV05_010521,20210702,1
LABINV05_010522,20210702,1
LABINV05_105104,20210702,1
LABINV05_105105,20210702,1
LABINV05_010501,20210705,1
LABINV05_010502,20210705,1
LABINV05_010503,20210705,1
LABINV05_010504,20210705,1
LABINV05_010505,20210705,1
LABINV05_010506,20210705,1
LABINV05_010507,20210705,1
LABINV05_010508,20210705,1
LABINV05_010521,20210705,1
LABINV05_010522,20210705,1
LABINV05_105104,20210705,1
LABINV05_105105,20210705,1
LABINV05_010501,20210706,1
LABINV05_010502,20210706,1
LABINV05_010503,20210706,1
LABINV05_010504,20210706,1
LABINV05_010505,20210706,1
LABINV05_010506,20210706,1
LABINV05_010507,20210706,1
LABINV05_010508,20210706,1
LABINV05_010521,20210706,1
LABINV05_010522,20210706,1
LABINV05_105104,20210706,1
LABINV05_105105,20210706,1
LABINV05_010501,20210707,1
LABINV05_010502,20210707,1
LABINV05_010503,20210707,1
LABINV05_010504,20210707,1
LABINV05_010505,20210707,1
LABINV05_010506,20210707,1
LABINV05_010507,20210707,1
LABINV05_010508,20210707,1
LABINV05_010521,20210707,1
LABINV05_010522,20210707,1
LABINV05_105104,20210707,1
LABINV05_105105,20210707,1
LABINV05_010501,20210708,1
LABINV05_010502,20210708,1
LABINV05_010503,20210708,1
LABINV05_010504,20210708,1
LABINV05_010505,20210708,1
LABINV05_010506,20210708,1
LABINV05_010507,20210708,1
LABINV05_010508,20210708,1
LABINV05_010521,20210708,1
LABINV05_010522,20210708,1
LABINV05_105104,20210708,1
LABINV05_105105,20210708,1
LABINV05_010501,20210709,1
LABINV05_010502,20210709,1
LABINV05_010503,20210709,1
LABINV05_010504,20210709,1
LABINV05_010505,20210709,1
LABINV05_010506,20210709,1
LABINV05_010507,20210709,1
LABINV05_010508,20210709,1
LABINV05_010521,20210709,1
LABINV05_010522,20210709,1
LABINV05_105104,20210709,1
LABINV05_105105,20210709,1
LABINV05_010501,20210712,1
LABINV05_010502,20210712,1
LABINV05_010503,20210712,1
LABINV05_010504,20210712,1
LABINV05_010505,20210712,1
LABINV05_010506,20210712,1
LABINV05_010507,20210712,1
LABINV05_010508,20210712,1
LABINV05_010521,20210712,1
LABINV05_010522,20210712,1
LABINV05_105104,20210712,1
LABINV05_105105,20210712,1
LABINV05_010501,20210713,1
LABINV05_010502,20210713,1
LABINV05_010503,20210713,1
LABINV05_010504,20210713,1
LABINV05_010505,20210713,1
LABINV05_010506,20210713,1
LABINV05_010507,20210713,1
LABINV05_010508,20210713,1
LABINV05_010521,20210713,1
LABINV05_010522,20210713,1
LABINV05_105104,20210713,1
LABINV05_105105,20210713,1
LABINV05_010501,20210714,1
LABINV05_010502,20210714,1
LABINV05_010503,20210714,1
LABINV05_010504,20210714,1
LABINV05_010505,20210714,1
LABINV05_010506,20210714,1
LABINV05_010507,20210714,1
LABINV05_010508,20210714,1
LABINV05_010521,20210714,1
LABINV05_010522,20210714,1
LABINV05_105104,20210714,1
LABINV05_105105,20210714,1
LABINV05_010501,20210715,1
LABINV05_010502,20210715,1
LABINV05_010503,20210715,1
LABINV05_010504,20210715,1
LABINV05_010505,20210715,1
LABINV05_010506,20210715,1
LABINV05_010507,20210715,1
LABINV05_010508,20210715,1
LABINV05_010521,20210715,1
LABINV05_010522,20210715,1
LABINV05_105104,20210715,1
LABINV05_105105,20210715,1
LABINV05_010501,20210716,1
LABINV05_010502,20210716,1
LABINV05_010503,20210716,1
LABINV05_010504,20210716,1
LABINV05_010505,20210716,1
LABINV05_010506,20210716,1
LABINV05_010507,20210716,1
LABINV05_010508,20210716,1
LABINV05_010521,20210716,1
LABINV05_010522,20210716,1
LABINV05_105104,20210716,1
LABINV05_105105,20210716,1
LABINV05_010501,20210719,1
LABINV05_010502,20210719,1
LABINV05_010503,20210719,1
LABINV05_010504,20210719,1
LABINV05_010505,20210719,1
LABINV05_010506,20210719,1
LABINV05_010507,20210719,1
LABINV05_010508,20210719,1
LABINV05_010521,20210719,1
LABINV05_010522,20210719,1
LABINV05_105104,20210719,1
LABINV05_105105,20210719,1
LABINV05_010501,20210720,1
LABINV05_010502,20210720,1
LABINV05_010503,20210720,1
LABINV05_010504,20210720,1
LABINV05_010505,20210720,1
LABINV05_010506,20210720,1
LABINV05_010507,20210720,1
LABINV05_010508,20210720,1
LABINV05_010521,20210720,1
LABINV05_010522,20210720,1
LABINV05_105104,20210720,1
LABINV05_105105,20210720,1
LABINV05_010501,20210721,1
LABINV05_010502,20210721,1
LABINV05_010503,20210721,1
LABINV05_010504,20210721,1
LABINV05_010505,20210721,1
LABINV05_010506,20210721,1
LABINV05_010507,20210721,1
LABINV05_010508,20210721,1
LABINV05_010521,20210721,1
LABINV05_010522,20210721,1
LABINV05_105104,20210721,1
LABINV05_105105,20210721,1
LABINV05_010501,20210722,1
LABINV05_010502,20210722,1
LABINV05_010503,20210722,1
LABINV05_010504,20210722,1
LABINV05_010505,20210722,1
LABINV05_010506,20210722,1
LABINV05_010507,20210722,1
LABINV05_010508,20210722,1
LABINV05_010521,20210722,1
LABINV05_010522,20210722,1
LABINV05_105104,20210722,1
LABINV05_105105,20210722,1
LABINV05_010501,20210723,1
LABINV05_010502,20210723,1
LABINV05_010503,20210723,1
LABINV05_010504,20210723,1
LABINV05_010505,20210723,1
LABINV05_010506,20210723,1
LABINV05_010507,20210723,1
LABINV05_010508,20210723,1
LABINV05_010521,20210723,1
LABINV05_010522,20210723,1
LABINV05_105104,20210723,1
LABINV05_105105,20210723,1
LABINV05_010501,20210726,1
LABINV05_010502,20210726,1
LABINV05_010503,20210726,1
LABINV05_010504,20210726,1
LABINV05_010505,20210726,1
LABINV05_010506,20210726,1
LABINV05_010507,20210726,1
LABINV05_010508,20210726,1
LABINV05_010521,20210726,1
LABINV05_010522,20210726,1
LABINV05_105104,20210726,1
LABINV05_105105,20210726,1
LABINV05_010501,20210727,1
LABINV05_010502,20210727,1
LABINV05_010503,20210727,1
LABINV05_010504,20210727,1
LABINV05_010505,20210727,1
LABINV05_010506,20210727,1
LABINV05_010507,20210727,1
LABINV05_010508,20210727,1
LABINV05_010521,20210727,1
LABINV05_010522,20210727,1
LABINV05_105104,20210727,1
LABINV05_105105,20210727,1
LABINV05_010501,20210728,1
LABINV05_010502,20210728,1
LABINV05_010503,20210728,1
LABINV05_010504,20210728,1
LABINV05_010505,20210728,1
LABINV05_010506,20210728,1
LABINV05_010507,20210728,1
LABINV05_010508,20210728,1
LABINV05_010521,20210728,1
LABINV05_010522,20210728,1
LABINV05_105104,20210728,1
LABINV05_105105,20210728,1
LABINV05_010501,20210729,1
LABINV05_010502,20210729,1
LABINV05_010503,20210729,1
LABINV05_010504,20210729,1
LABINV05_010505,20210729,1
LABINV05_010506,20210729,1
LABINV05_010507,20210729,1
LABINV05_010508,20210729,1
LABINV05_010521,20210729,1
LABINV05_010522,20210729,1
LABINV05_105104,20210729,1
LABINV05_105105,20210729,1
LABINV05_010501,20210730,1
LABINV05_010502,20210730,1
LABINV05_010503,20210730,1
LABINV05_010504,20210730,1
LABINV05_010505,20210730,1
LABINV05_010506,20210730,1
LABINV05_010507,20210730,1
LABINV05_010508,20210730,1
LABINV05_010521,20210730,1
LABINV05_010522,20210730,1
LABINV05_105104,20210730,1
LABINV05_105105,20210730,1
LABINV05_010501,20210901,1
LABINV05_010502,20210901,1
LABINV05_010503,20210901,1
LABINV05_010504,20210901,1
LABINV05_010505,20210901,1
LABINV05_010506,20210901,1
LABINV05_010507,20210901,1
LABINV05_010508,20210901,1
LABINV05_010521,20210901,1
LABINV05_010522,20210901,1
LABINV05_105104,20210901,1
LABINV05_105105,20210901,1
LABINV05_010501,20210902,1
LABINV05_010502,20210902,1
LABINV05_010503,20210902,1
LABINV05_010504,20210902,1
LABINV05_010505,20210902,1
LABINV05_010506,20210902,1
LABINV05_010507,20210902,1
LABINV05_010508,20210902,1
LABINV05_010521,20210902,1
LABINV05_010522,20210902,1
LABINV05_105104,20210902,1
LABINV05_105105,20210902,1
LABINV05_010501,20210903,1
LABINV05_010502,20210903,1
LABINV05_010503,20210903,1
LABINV05_010504,20210903,1
LABINV05_010505,20210903,1
LABINV05_010506,20210903,1
LABINV05_010507,20210903,1
LABINV05_010508,20210903,1
LABINV05_010521,20210903,1
LABINV05_010522,20210903,1
LABINV05_105104,20210903,1
LABINV05_105105,20210903,1
LABINV05_010501,20210906,1
LABINV05_010502,20210906,1
LABINV05_010503,20210906,1
LABINV05_010504,20210906,1
LABINV05_010505,20210906,1
LABINV05_010506,20210906,1
LABINV05_010507,20210906,1
LABINV05_010508,20210906,1
LABINV05_010521,20210906,1
LABINV05_010522,20210906,1
LABINV05_105104,20210906,1
LABINV05_105105,20210906,1
LABINV05_010501,20210907,1
LABINV05_010502,20210907,1
LABINV05_010503,20210907,1
LABINV05_010504,20210907,1
LABINV05_010505,20210907,1
LABINV05_010506,20210907,1
LABINV05_010507,20210907,1
LABINV05_010508,20210907,1
LABINV05_010521,20210907,1
LABINV05_010522,20210907,1
LABINV05_105104,20210907,1
LABINV05_105105,20210907,1
LABINV05_010501,20210908,1
LABINV05_010502,20210908,1
LABINV05_010503,20210908,1
LABINV05_010504,20210908,1
LABINV05_010505,20210908,1
